id,network,name,state,lat,lon,elevation
07378,rr,Bedburg-Weiler Hohenholz,Nordrhein-Westfalen,51.0149,6.5173,101
07380,rr,Backnang/Murr,Baden-Württemberg,48.9353,9.4009,233
07381,rr,Gammertingen,Baden-Württemberg,48.2597,9.2295,753
07382,rr,Wangen/Allgäu-Schwaderberg,Baden-Württemberg,47.7096,9.866,666
07389,kl,Heckelberg-Brunow,Brandenburg,52.7461,13.8427,83
07391,kl,Oberzent-Beerfelden-Vogelherd,Hessen,49.5561,8.9669,443
07392,kl,Aubstadt,Bayern,50.3332,10.4487,304
07393,kl,Hoyerswerda,Sachsen,51.4492,14.2533,116
07394,kl,Wunsiedel-Schönbrunn,Bayern,50.0315,11.9745,622
07395,kl,Gottfrieding,Bayern,48.6595,12.5388,351
07396,kl,Hoherodskopf/Vogelsberg,Hessen,50.5084,9.2246,740
07403,kl,Leutkirch-Herlazhofen,Baden-Württemberg,47.7955,10.0325,672
07410,kl,Neu-Ulrichstein,Hessen,50.7513,9.0224,350
07412,kl,Neuhütten/Spessart,Bayern,50.0083,9.4238,340
07416,kl,Birkelbach,Nordrhein-Westfalen,51.0112,8.2733,541
07418,rr,Sankt Egidien-Kuhschnappel,Sachsen,50.802,12.6366,323
07419,kl,Langenwetzendorf-Göttendorf,Thüringen,50.661,12.0756,389
07420,kl,Naumburg/Saale-Kreipitzsch,Sachsen-Anhalt,51.1045,11.7113,246
07421,rr,Föritztal-Neuhaus-Schierschnitz,Thüringen,50.325,11.2395,388
07423,rr,Hähnichen-Trebus,Sachsen,51.3445,14.8387,163
07424,kl,Piding,Bayern,47.7724,12.9073,457
07425,rr,Rinteln-Volksen,Niedersachsen,52.1384,9.1119,216
07427,kl,Padenstedt (Pony-Park),Schleswig-Holstein,54.0188,9.9255,17
07428,kl,Veilsdorf,Thüringen,50.4167,10.8156,397
07429,rr,Seckach,Baden-Württemberg,49.4249,9.3316,336
07430,rr,Rentweinsdorf-Treinfeld,Bayern,50.0615,10.8129,258
07431,kl,Oberhaching-Laufzorn,Bayern,48.013,11.5524,604
07432,kl,Wittingen-Vorhop,Niedersachsen,52.6423,10.6628,71
07433,rr,Trier-Irsch,Rheinland-Pfalz,49.726,6.6957,240
07434,rr,"Herrenalb, Bad/Therme",Baden-Württemberg,48.8042,8.443,351
07436,rr,Schönwald,Baden-Württemberg,48.1004,8.1973,1025
07485,rr,Maikammer-Kirrweiler,Rheinland-Pfalz,49.2963,8.1754,129
07486,rr,Haßloch,Rheinland-Pfalz,49.3528,8.2708,111
07487,rr,"Saulgau,Bad",Baden-Württemberg,48.0272,9.486,576
07488,rr,Betzweiler-Wälde,Baden-Württemberg,48.3846,8.4787,538
07489,rr,Birenbach,Baden-Württemberg,48.7448,9.6484,348
07490,rr,"Bretten, Kreis Karlsruhe",Baden-Württemberg,49.0334,8.7121,170
07491,rr,Crailsheim/Jagst,Baden-Württemberg,49.154,10.0635,395
07492,rr,Creglingen/Tauber,Baden-Württemberg,49.4844,10.019,260
07493,rr,Forbach,Baden-Württemberg,48.6704,8.3534,304
07494,rr,"Königsbach-Stein, Enzkreis",Baden-Württemberg,48.9597,8.5905,160
07495,rr,Krautheim,Baden-Württemberg,49.3786,9.6307,226
07497,rr,Tennenbronn,Baden-Württemberg,48.1872,8.3667,651
07498,rr,Zaberfeld (Emetsklinge),Baden-Württemberg,49.058,8.9124,249
07500,rr,Badewitz bei Zerbst,Sachsen-Anhalt,52.0223,12.1597,82
10339,rr,Fichtenberg/BW-Michelbächle,Baden-Württemberg,48.9972,9.7395,365
10510,kl,Winterbach/Remstal,Baden-Württemberg,48.8059,9.5046,244
13654,rr,Wilsdruff-Mohorn,Sachsen,51.0063,13.471,285
13669,rr,Ostbevern-Schirlheide,Nordrhein-Westfalen,52.0087,7.8519,55
13670,kl,Duisburg-Baerl,Nordrhein-Westfalen,51.5088,6.7018,24
13671,rr,Overath-Böke,Nordrhein-Westfalen,50.9655,7.2753,221
13674,kl,Waibstadt,Baden-Württemberg,49.2943,8.9053,237
13675,kl,Hameln-Hastenbeck,Niedersachsen,52.0818,9.4077,75
13676,kl,Langquaid-Oberschneidhart,Bayern,48.8608,12.0323,378
13682,rr,Cleeberg,Hessen,50.4522,8.5528,310
13687,rr,Weddelbrook,Schleswig-Holstein,53.9005,9.8308,18
13688,rr,Pegau,Sachsen,51.1692,12.2617,129
13689,rr,Höhr-Grenzhausen,Rheinland-Pfalz,50.4351,7.6657,249
13691,rr,Nassau,Rheinland-Pfalz,50.316,7.7784,85
13693,kl,Gütersloh/Ems,Nordrhein-Westfalen,51.9258,8.3111,70
13694,rr,Teisendorf-Babing,Bayern,47.8317,12.8222,590
13695,rr,Teisendorf-Neukirchen (Wildberg),Bayern,47.8219,12.7715,780
13696,kl,Waltrop-Abdinghof,Nordrhein-Westfalen,51.5966,7.4048,60
13698,rr,Lauchheim (Berghof),Baden-Württemberg,48.8767,10.2413,504
13699,rr,Lehrte-Sievershausen,Niedersachsen,52.3666,10.1265,66
13700,kl,Gevelsberg-Oberbröking,Nordrhein-Westfalen,51.3329,7.3412,203
13701,kl,Eschwege-Eltmannshausen,Hessen,51.1945,9.9885,250
13709,rr,Weibern/Eifel,Rheinland-Pfalz,50.4068,7.1459,408
13710,kl,Landshut-Reithof,Bayern,48.5734,12.2576,490
13711,kl,Krölpa-Rockendorf,Thüringen,50.682,11.515,289
13712,rr,Münchehofe,Brandenburg,52.1488,13.8359,44
13713,kl,Meinerzhagen-Redlendorf,Nordrhein-Westfalen,51.0899,7.6289,385
13714,rr,Linz-Unkel,Rheinland-Pfalz,50.6125,7.2167,61
13715,rr,Biberach an der Riß-Bergerhausen,Baden-Württemberg,48.1003,9.8058,604
13716,rr,Blumberg-Randen,Baden-Württemberg,47.819,8.5774,816
13717,rr,Mannebach/Eifel,Rheinland-Pfalz,50.2832,6.9878,505
13774,rr,Crimmitschau-Mannichswalde,Sachsen,50.8138,12.2985,328
13777,kl,Helmstedt-Emmerstedt,Niedersachsen,52.2467,10.9592,109
13778,rr,Zweibrücken (Kläranlage),Rheinland-Pfalz,49.2531,7.3397,225
13779,rr,Singhofen/Lahn,Rheinland-Pfalz,50.2696,7.8199,220
13780,rr,Schallodenbach/Pfalz,Rheinland-Pfalz,49.5419,7.7179,310
13781,rr,Gerolstein,Rheinland-Pfalz,50.237,6.6609,530
13782,rr,Seegebiet Mansfelder Land-Röblingen,Sachsen-Anhalt,51.4612,11.6661,102
13900,kl,"Soden,Bad-Salmünster (Kläranlage)",Hessen,50.2688,9.358,145
13901,kl,Haltern (Wasserwerk),Nordrhein-Westfalen,51.7343,7.1998,41
13905,rr,Dietzenbach,Hessen,49.9999,8.7796,160
13912,rr,Nassau (Kläranlage),Rheinland-Pfalz,50.316,7.7783,85
13918,rr,Peterslahr (Kläranlage),Rheinland-Pfalz,50.6181,7.478,160
13932,kl,Rotthalmünster (Landwirtschaftsamt),Bayern,48.3617,13.1938,388
13933,rr,Schöntal-Weigental,Baden-Württemberg,49.3652,9.448,347
13952,kl,Arnsberg-Müschede,Nordrhein-Westfalen,51.4089,8.0094,278
13965,kl,Balingen-Bronnhaupten,Baden-Württemberg,48.2639,8.8134,619
13967,rr,Peterslahr,Rheinland-Pfalz,50.6181,7.478,166
13968,rr,Gerolstein/Kyll,Rheinland-Pfalz,50.239,6.66,435
14006,rr,Mußbach (Neustadt),Rheinland-Pfalz,49.3683,8.1854,145
14007,rr,Mainz-Marienborn,Rheinland-Pfalz,49.9596,8.236,164
14008,rr,Rommersheim (Eichenhof),Rheinland-Pfalz,49.8228,8.1044,245
14009,rr,Schifferstadt,Rheinland-Pfalz,49.401,8.3478,110
14010,rr,Esch/Swistbach,Rheinland-Pfalz,50.5582,7.0317,274
14011,rr,Grenzau,Rheinland-Pfalz,50.4528,7.6528,309
14013,rr,Oppenheim/ Rhein,Rheinland-Pfalz,49.8447,8.3492,92
14014,rr,Kettenheim (Eichhof),Rheinland-Pfalz,49.7271,8.1168,224
14015,rr,Gondershausen,Rheinland-Pfalz,50.1587,7.4972,388
14016,rr,Kleinniedesheim,Rheinland-Pfalz,49.5871,8.3414,98
14017,rr,Herxheimweyher,Rheinland-Pfalz,49.1582,8.2536,144
14018,rr,Dackenheim/Pfalz,Rheinland-Pfalz,49.5189,8.1875,180
14019,rr,Lustadt,Rheinland-Pfalz,49.2449,8.2912,129
14020,rr,"Münstermaifeld, Kr. Mayen-Koblenz",Rheinland-Pfalz,50.2558,7.3535,195
14021,rr,Dienheim,Rheinland-Pfalz,49.827,8.332,209
14022,rr,Dienstweiler,Rheinland-Pfalz,49.6353,7.2105,461
14023,rr,Strickscheid,Rheinland-Pfalz,50.1419,6.3126,476
14024,rr,"Wittlich, Kreisstadt",Rheinland-Pfalz,49.9678,6.8593,197
14025,rr,Dreis-Brück,Rheinland-Pfalz,50.2596,6.802,526
14026,rr,Isert,Rheinland-Pfalz,50.7316,7.7003,312
14027,rr,Berghausen,Rheinland-Pfalz,50.2642,8.0073,372
14028,rr,Martinshöhe,Rheinland-Pfalz,49.3684,7.4688,411
14029,rr,Wahlbach/Hunsr.,Rheinland-Pfalz,50.0005,7.5927,418
14030,rr,Morlautern,Rheinland-Pfalz,49.4716,7.762,307
14031,rr,Merzkirchen,Rheinland-Pfalz,49.5725,6.4647,369
14032,rr,Heimbach-Weis/Rhein,Rheinland-Pfalz,50.4468,7.5357,91
14033,rr,Avelsbach,Rheinland-Pfalz,49.7539,6.6933,248
14034,rr,Riol,Rheinland-Pfalz,49.8004,6.7833,143
14035,rr,Weierhof,Rheinland-Pfalz,49.6334,8.0278,194
14036,rr,Steinborn,Rheinland-Pfalz,50.0708,6.6242,529
14037,rr,Wiersdorf/Stausee Bitburg,Rheinland-Pfalz,50.0069,6.4606,325
14038,rr,Meddersheim,Rheinland-Pfalz,49.7756,7.6128,169
14042,rr,Leimersdorf-Nierendorf,Rheinland-Pfalz,50.5849,7.1455,150
14043,rr,"Mülheim-Kärlich, Kr. Mayen-Koblenz",Rheinland-Pfalz,50.3837,7.5325,155
14045,rr,Heidenfahrt,Rheinland-Pfalz,50.0069,8.0915,88
14052,rr,Siebeldingen,Rheinland-Pfalz,49.2165,8.0479,192
14063,rr,Bingen-Gaulsheim,Rheinland-Pfalz,49.9566,7.9642,88
14065,rr,Offstein,Rheinland-Pfalz,49.6057,8.2531,115
14071,rr,Wiesweiler,Rheinland-Pfalz,49.6384,7.5749,180
14072,rr,Neef,Rheinland-Pfalz,50.0902,7.1401,133
14081,rr,Hatzenport,Rheinland-Pfalz,50.2286,7.4138,156
14108,rr,Eich/Rheinhessen,Rheinland-Pfalz,49.7474,8.3839,95
14109,rr,Körperich-Gaytalpark,Rheinland-Pfalz,49.9357,6.2523,290
14130,rr,Frohburg-Gnandstein,Sachsen,51.0207,12.5736,207
14135,rr,Ettenheim-Ettenheimmünster,Baden-Württemberg,48.2436,7.8769,214
14137,rr,Weitramsdorf-Tambach,Bayern,50.2347,10.8627,296
14138,kl,Falkenberg (Grenzschichtmessfeld),Brandenburg,52.1655,14.1224,73
14139,rr,Entenpfuhl,Rheinland-Pfalz,49.8967,7.5869,610
14157,rr,Birkenau,Hessen,49.5686,8.7013,168
14300,rr,Obersöchering-Reinthal,Bayern,47.7479,11.2554,672
14301,rr,Eging am See-Rohrbachholz,Bayern,48.73,13.2741,415
14303,rr,"Beuren, Kreis Trier-Saarburg",Rheinland-Pfalz,49.7291,6.9174,505
14305,rr,Bruchweiler,Rheinland-Pfalz,49.7995,7.2274,545
14308,rr,Eppenrod,Rheinland-Pfalz,50.4072,7.9303,300
14310,rr,Hachenburg,Rheinland-Pfalz,50.6602,7.8049,322
14311,rr,Hersdorf-Weißenseifen,Rheinland-Pfalz,50.15,6.5527,530
14313,rr,Kaltenborn-Hochacht,Rheinland-Pfalz,50.3941,6.9918,568
14314,rr,Kirchberg/Hunsrück,Rheinland-Pfalz,49.932,7.388,393
14315,rr,Kleinich-Götzeroth,Rheinland-Pfalz,49.8843,7.1725,508
14316,rr,Landau/Pfalz-Taubensuhl,Rheinland-Pfalz,49.2844,7.9122,525
14317,rr,Lingerhahn,Rheinland-Pfalz,50.094,7.5675,482
14318,rr,Mettenheim,Rheinland-Pfalz,49.7392,8.3293,89
14320,rr,Polch,Rheinland-Pfalz,50.3049,7.31,235
14322,rr,Wissen/Sieg-Honigsessen,Rheinland-Pfalz,50.8184,7.7472,320
14323,rr,Selters/Westerwald,Rheinland-Pfalz,50.5218,7.7374,232
14350,rr,Finning (Windachspeicher),Bayern,48.0035,11.012,627
14351,rr,Geretsried (Feuerwehrschule),Bayern,47.8529,11.4999,610
14667,rr,Haarbach-Wolfakirchen,Bayern,48.5027,13.1063,416
14670,rr,Kelheim-Thaldorf,Bayern,48.8777,11.8902,385
15000,kl,Aachen-Orsbach,Nordrhein-Westfalen,50.7983,6.0244,231
15001,rr,Dorsten-Lembeck,Nordrhein-Westfalen,51.7389,7.0504,51
15003,rr,Kruckow-Schmarsow,Mecklenburg-Vorpommern,53.8753,13.2101,20
15009,rr,Abentheuer,Rheinland-Pfalz,49.657,7.1039,460
15011,rr,Bühlertann,Baden-Württemberg,49.0472,9.9084,375
15012,rr,"Rappenau, Bad (Kläranlage)",Baden-Württemberg,49.2094,9.1034,196
15013,rr,Malsch/Baden,Baden-Württemberg,48.8946,8.3379,119
15014,rr,Titisee-Neustadt-Waldau,Baden-Württemberg,47.9761,8.1751,918
15015,rr,Gschwend-Frickenhofen,Baden-Württemberg,48.9271,9.7973,509
15016,rr,Neckartailfingen,Baden-Württemberg,48.6137,9.2947,280
15039,rr,Elmstein (Kläranlage),Rheinland-Pfalz,49.3452,7.9579,216
15040,rr,Kell am See,Rheinland-Pfalz,49.6303,6.8131,455
15041,rr,Lottstetten-Nack,Baden-Württemberg,47.606,8.5805,414
15044,kl,Neuwied-Feldkirchen-Hüllenberg,Rheinland-Pfalz,50.4517,7.4058,199
15109,rr,Neresheim,Baden-Württemberg,48.7595,10.3364,536
15117,rr,Edertal-Bergheim,Hessen,51.1589,9.1468,193
15120,kl,Haaren,Nordrhein-Westfalen,51.5572,8.7019,379
15122,kl,Ergersheim-Neuherberg,Bayern,49.52,10.2854,380
15147,rr,Krummhörn-Woquard,Niedersachsen,53.4309,7.0822,1
15155,rr,Olmscheid,Rheinland-Pfalz,50.0611,6.1951,340
15161,rr,Maroth,Rheinland-Pfalz,50.5802,7.69,286
15170,rr,Donaueschingen-Wolterdingen,Baden-Württemberg,47.9725,8.4157,718
15171,rr,Höchst/Odenwald-Annelsbach,Hessen,49.7803,8.9587,219
15180,rr,Waldkirchen-Richardsreut,Bayern,48.7474,13.6142,503
15185,rr,Eußerthal,Rheinland-Pfalz,49.249,7.9615,200
15187,rr,Hortenkopf,Rheinland-Pfalz,49.2703,7.8263,606
15189,kl,Sukow-Levitzow,Mecklenburg-Vorpommern,53.8281,12.5936,12
15190,kl,Xanten (Wasserwerk),Nordrhein-Westfalen,51.6802,6.4349,18
15194,kl,Börßum-Achim,Niedersachsen,52.0688,10.6245,129
15195,rr,Allmersbach im Tal,Baden-Württemberg,48.9115,9.4808,305
15197,rr,Egling/Paar-Heinrichshofen,Bayern,48.1988,10.9856,538
15198,rr,Ellern,Rheinland-Pfalz,49.968,7.6329,510
15200,kl,Wuppertal,Nordrhein-Westfalen,51.2531,7.2157,327
15201,rr,Elkhausen,Rheinland-Pfalz,50.8153,7.7981,225
15207,kl,Schauenburg-Elgershausen,Hessen,51.2835,9.359,317
15209,rr,Bullay (Kläranlage),Rheinland-Pfalz,50.0462,7.1422,93
15212,rr,Hausen,Rheinland-Pfalz,49.8736,7.3813,297
15214,kl,Halblech-Bayerniederhofen,Bayern,47.6248,10.8075,808
15232,rr,Schmücke/Thür.,Thüringen,50.6545,10.7696,937
15235,rr,Erbach (Alb-Donau-Kreis),Baden-Württemberg,48.3257,9.9066,478
15244,rr,"Emstal, Bad",Hessen,51.2088,9.254,285
15247,rr,Emstek,Niedersachsen,52.8285,8.1498,53
15249,rr,Liebenscheid,Rheinland-Pfalz,50.6936,8.0884,560
15444,kl,Ulm-Mähringen,Baden-Württemberg,48.4418,9.9216,593
15448,rr,Baumholder (Kläranlage),Rheinland-Pfalz,49.6185,7.308,411
15455,rr,Schleiden-Morsbach,Nordrhein-Westfalen,50.5636,6.4483,500
15477,rr,Calw,Baden-Württemberg,48.7116,8.7486,416
15478,rr,Dietenheim,Baden-Württemberg,48.2095,10.0654,515
15490,rr,Eschenburg-Eibelshausen,Hessen,50.8053,8.3382,298
15499,rr,Wilsum,Niedersachsen,52.5387,6.7888,16
15512,rr,Rehlingen-Ehlbeck,Niedersachsen,53.0859,10.1611,65
15514,rr,Heidelberg-Kurpfalzhof,Baden-Württemberg,49.3767,8.6177,106
15517,rr,Ulmen,Rheinland-Pfalz,50.1966,6.9859,406
15518,rr,Satow,Mecklenburg-Vorpommern,54.0001,11.8608,66
15520,kl,Frasdorf-Greimelberg,Bayern,47.819,12.2956,656
15522,rr,Miltach-Oberndorf,Bayern,49.1519,12.7624,392
15523,rr,Höheinöd,Rheinland-Pfalz,49.2866,7.5958,405
15527,rr,Hohenleuben,Thüringen,50.7231,12.0684,309
15528,rr,Possen,Thüringen,51.3332,10.8671,422
15529,rr,Breitungen,Thüringen,50.7564,10.3168,258
15530,rr,Auetal-Poggenhagen,Niedersachsen,52.2231,9.2074,175
15547,kl,Heilbronn/Neckar,Baden-Württemberg,49.1259,9.1428,214
15553,rr,Schafstedt,Schleswig-Holstein,54.0862,9.3076,21
15555,kl,Kaufbeuren-Oberbeuren,Bayern,47.8761,10.5849,815
15561,rr,Fischbach/Nahe,Rheinland-Pfalz,49.7461,7.3919,247
15567,rr,Ihlow-Mehlsdorf,Brandenburg,51.837,13.3147,83
15569,rr,Wöllstein,Rheinland-Pfalz,49.8073,7.9546,155
15570,rr,Börfink-Brunnen,Rheinland-Pfalz,49.6938,7.0756,590
15573,rr,Tülau-Fahrenhorst,Niedersachsen,52.578,10.883,76
15801,kl,Hinterschmiding-Sonndorf,Bayern,48.8257,13.5922,718
15802,rr,Hartmannsdorf bei Chemnitz,Sachsen,50.8785,12.8105,371
15803,rr,"Hirschfeld, Krs. Zwickau",Sachsen,50.6306,12.4666,393
15810,rr,Aulendorf-Blönried,Baden-Württemberg,47.9261,9.5926,567
15813,kl,Lingen-Baccum,Niedersachsen,52.5126,7.4131,40
15821,rr,Gauchsberg,Rheinland-Pfalz,49.8703,7.689,387
15822,rr,Hochspeyer/Pfalz,Rheinland-Pfalz,49.4324,7.9086,369
15823,rr,Merzalben,Rheinland-Pfalz,49.2752,7.8021,514
15824,rr,Dannenfels/Donnersberg,Rheinland-Pfalz,49.6331,7.9211,593
15825,rr,Hermeskeil (Thiergarten),Rheinland-Pfalz,49.6953,7.0288,650
15828,rr,Holzbach,Rheinland-Pfalz,49.5774,6.774,565
15829,rr,Schaidt,Rheinland-Pfalz,49.0474,8.086,136
15831,rr,Diepenau-Lavelsloh,Niedersachsen,52.4197,8.7303,44
15832,rr,Glentorf (Pegel),Niedersachsen,52.3334,10.803,88
15833,rr,Harxbüttel (Pegel),Niedersachsen,52.3366,10.4884,65
15834,rr,Holle,Niedersachsen,52.1014,10.1163,93
15835,rr,Kirchlinteln/Verden,Niedersachsen,52.9247,9.4068,35
15836,rr,Müden-Flettmar,Niedersachsen,52.5394,10.3286,48
15837,rr,Neuenhaus,Niedersachsen,52.5074,6.9655,14
15838,rr,Neuenkirchen-Vörden,Niedersachsen,52.5023,8.0525,39
15839,rr,Poppenburg (Pegel),Niedersachsen,52.1356,9.762,75
15840,rr,Salzgitter-Lebenstedt,Niedersachsen,52.1887,10.3696,77
15841,rr,Schladen (Pegel),Niedersachsen,52.0321,10.5454,93
15842,rr,Schneverdingen (Akademie),Niedersachsen,53.097,9.8502,81
15843,rr,Seboldshausen,Niedersachsen,51.863,10.0662,144
15844,rr,Steyerberg/Große Aue,Niedersachsen,52.5747,9.0288,28
15845,rr,Suderburg (Hochschule),Niedersachsen,52.8981,10.4438,68
15850,rr,Frankelbach,Rheinland-Pfalz,49.5248,7.6431,416
15906,rr,Aerzen-Posteholz,Niedersachsen,52.0936,9.208,211
15911,kl,Großpostwitz-Denkwitz,Sachsen,51.1347,14.4344,279
15918,rr,Neualbenreuth-Egglasgrün,Bayern,49.9523,12.3719,596
15930,rr,Garmisch-Partenkirchen (Kanker),Bayern,47.4921,11.1747,920
15931,rr,Börßum-Seinstedt,Niedersachsen,52.0507,10.6362,115
15936,rr,Suhl-Gehlberg,Thüringen,50.6742,10.7907,737
15939,rr,Apelern-Kleinhegesdorf,Niedersachsen,52.3196,9.3218,117
15943,rr,Dietfurt-Mallerstetten,Bayern,49.0497,11.5481,490
15944,rr,Trochtelfingen-Hausen an der Lauchert,Baden-Württemberg,48.303,9.1974,704
15945,rr,"Hindelang, Bad-Gailenberg",Bayern,47.5121,10.3555,980
15953,rr,Heidenheim-Hechlingen,Bayern,48.9818,10.7306,482
15958,rr,Glees/Laacher See,Rheinland-Pfalz,50.3996,7.2651,287
15960,rr,Eurasburg/Obb.-Beuerberg,Bayern,47.8352,11.4149,580
15976,kl,Ober-Olm/Bellem,Rheinland-Pfalz,49.9529,8.2107,216
15977,rr,Arberg-Gothendorf,Bayern,49.1442,10.6624,437
15978,kl,Sembach,Rheinland-Pfalz,49.5044,7.8618,316
15984,rr,Hehlen,Niedersachsen,51.9784,9.4758,133
15986,rr,Härtlingen,Rheinland-Pfalz,50.5355,7.9192,345
15988,rr,Neuhäusel,Rheinland-Pfalz,50.4244,7.73,538
15989,rr,Leisel,Rheinland-Pfalz,49.741,7.1936,649
15991,rr,Schönenberg-Kübelberg,Rheinland-Pfalz,49.4108,7.3346,253
15994,rr,Sukow-Zietlitz,Mecklenburg-Vorpommern,53.5696,11.5485,44
16003,rr,Malschwitz-Baruth,Sachsen,51.2414,14.6046,153
16009,rr,Dresden-Pillnitz(Vers.),Sachsen,51.0041,13.8806,115
16010,rr,Hochkirch-Pommritz,Sachsen,51.1595,14.5646,240
16012,rr,Mügeln-Niedergoseln,Sachsen,51.2341,13.0646,149
16014,rr,Geithain-Niedergräfenhain,Sachsen,51.0576,12.6342,201
16015,rr,Arzberg-Köllitsch,Sachsen,51.5029,13.1216,85
16016,rr,Delitzsch-Spröda,Sachsen,51.5474,12.4334,95
16019,rr,Pöhl-Christgrün,Sachsen,50.5785,12.2135,432
16020,rr,Pockau/Sachsen-Forchheim,Sachsen,50.7098,13.2734,568
16022,rr,Nossen/Sachsen,Sachsen,51.0562,13.2745,250
16086,rr,Barum-St. Dionys,Niedersachsen,53.3367,10.3905,5
17444,rr,Berlin-Zehlendorf-Düppel,Berlin,52.432,13.245,40
17445,rr,Berlin-Schönow,Berlin,52.408,13.266,37
17446,rr,Berlin-Hubertusbrücke,Berlin,52.404,13.14,33
17447,rr,Berlin-Colonie Alsen,Berlin,52.421,13.165,35
17448,rr,Berlin-Lichtenrade (Lockestr.),Berlin,52.389,13.402,43
17449,rr,Berlin-Wilmersdorf,Berlin,52.494,13.328,35
17450,rr,Berlin-Grunewald,Berlin,52.48,13.261,41
17451,rr,Berlin-Charlottenburg (Mollwitzstr.),Berlin,52.521,13.286,34
17452,rr,Berlin-Wedding,Berlin,52.542,13.337,34
17453,rr,Berlin-Haselhorst,Berlin,52.539,13.23,34
17454,rr,Berlin-Hakenfelde,Berlin,52.557,13.199,33
17455,rr,Berlin-Gatow,Berlin,52.489,13.181,31
17456,rr,Berlin-Staaken,Berlin,52.532,13.141,33
17457,rr,Berlin-Reinickendorf,Berlin,52.566,13.347,39
17458,rr,Berlin-Frohnau (Bifröstweg),Berlin,52.629,13.266,39
17459,rr,Berlin-Heiligensee,Berlin,52.602,13.237,34
17460,rr,Berlin-Neukölln,Berlin,52.484,13.442,35
17461,rr,Berlin-Köllnische Heide,Berlin,52.469,13.466,34
17462,rr,Berlin-Britz,Berlin,52.452,13.458,34
17463,rr,Berlin-Rudow (Stubenrauchstr.),Berlin,52.428,13.491,36
17464,rr,Berlin-Johannisthal (Winckelmannstr.),Berlin,52.442,13.504,35
17465,rr,Berlin-Grünau,Berlin,52.416,13.577,35
17466,rr,Berlin-Schmöckwitz/Dahme,Berlin,52.377,13.642,35
17467,rr,Berlin-Köpenick/Spree,Berlin,52.444,13.583,36
17468,rr,Berlin-Friedrichshagen-Hirschgarten,Berlin,52.45,13.62,36
17469,rr,Berlin-Köpenick-Müggelheim,Berlin,52.414,13.671,35
17470,rr,Berlin-Rummelsburg,Berlin,52.498,13.488,36
17471,rr,Berlin-Biesdorf,Berlin,52.502,13.554,37
17472,rr,Berlin-Oberschöneweide,Berlin,52.463,13.512,34
17473,rr,Berlin-Friedrichshain/Spree,Berlin,52.51,13.427,35
17474,rr,Berlin-Pankow-Prenzlauer Berg,Berlin,52.545,13.439,47
17475,rr,Berlin-Gesundbrunnen,Berlin,52.553,13.384,41
17476,rr,Berlin-Marzahn-Bürknersfelde,Berlin,52.545,13.537,50
17477,rr,Berlin-Lichtenberg-Malchow,Berlin,52.567,13.491,51
17478,rr,Berlin-Hohenschönhausen,Berlin,52.545,13.493,56
17479,rr,Berlin-Karow,Berlin,52.612,13.453,49
17480,rr,Berlin-Hessenwinkel,Berlin,52.429,13.718,37
17481,rr,Berlin-Marienfelde (Grillostr.),Berlin,52.413,13.376,43
17482,rr,Berlin/Biesdorfer Baggersee,Berlin,52.504,13.547,36
17483,rr,Berlin-Mitte/Südpanke,Berlin,52.535,13.375,36
17484,rr,Berlin-Borsigwalde,Berlin,52.58,13.308,37
17485,rr,Berlin-Lichterfelde,Berlin,52.44,13.327,40
17486,rr,Berlin-Wilhelmstadt,Berlin,52.52,13.202,33
17487,rr,Berlin-Kreuzberg,Berlin,52.497,13.398,36
17488,rr,Berlin-Waidmannslust,Berlin,52.611,13.316,36
17489,rr,Berlin-Heinersdorf,Berlin,52.578,13.436,46
17490,rr,Berlin-Pankow-Rosenthal,Berlin,52.589,13.381,44
17491,rr,Berlin-Blankenfelde,Berlin,52.617,13.384,53
19032,rr,Dahlen,Sachsen,51.3575,12.9862,156
19033,rr,Neustadt a. Rbg.-Dudensen,Niedersachsen,52.5971,9.4404,41
19039,rr,Trossingen-Schura,Baden-Württemberg,48.0559,8.6447,731
19041,rr,Zinnwald,Sachsen,50.7313,13.7529,871
19100,rr,Neuwied-Torney,Rheinland-Pfalz,50.4563,7.4962,97
19123,rr,Altkalen-Granzow,Mecklenburg-Vorpommern,53.9327,12.681,26
19125,rr,Recke,Nordrhein-Westfalen,52.3815,7.6725,44
19126,rr,Hildesheim Flugplatz,Niedersachsen,52.1803,9.9535,88
19127,rr,Deiningen,Bayern,48.8653,10.5704,423
19128,rr,Traunreut-Stein,Bayern,47.98,12.5479,506
19130,rr,Hummelshain-Trockenborn,Thüringen,50.7917,11.6614,353
19131,rr,Gräfinau-Angstedt,Thüringen,50.7036,11.0181,408
19133,rr,Sondershausen/Kyffhäuserkreis,Thüringen,51.3708,10.8475,224
19134,rr,Gerstungen/Werra,Thüringen,50.9614,10.0714,210
19135,rr,Nordhausen-Salza,Thüringen,51.5061,10.7714,191
19137,rr,Frohndorf bei Sömmerda,Thüringen,51.145,11.2075,155
19138,rr,Zeulenroda/Greiz,Thüringen,50.6683,11.9778,358
19140,rr,Gotha,Thüringen,50.9657,10.6988,278
19171,kl,Hasenkrug-Hardebek,Schleswig-Holstein,54.0039,9.8555,13
19172,kl,Wacken,Schleswig-Holstein,54.0246,9.388,48
19193,rr,Neu Benthen,Mecklenburg-Vorpommern,53.5286,11.9905,72
19207,kl,Gülzow-Prüzen,Mecklenburg-Vorpommern,53.8178,12.0645,16
